"longitude","latitude","sst","chlc","wind_speed","wind_direction","phoebastria_immutabilis","nyear","nmonth"
-126.27826,30.110336,17.05854,0.06451153,3.9706044,284.7362,1,2014,3
-126.7733,30.11322,17.01705,0.06288649,3.6915715,283.4716,1,2014,3
-126.69762,30.114098,17.04149,0.06284573,3.8301175,283.12918,1,2014,3
-127.004715,30.125378,17.045063,0.06295599,3.4007351,281.70645,1,2014,3
-127.316666,30.143522,17.088018,0.06291395,3.1458225,280.80984,1,2014,3
-127.54988,30.155062,17.12926,0.06254028,2.8687627,279.42947,1,2014,3
-127.76092,30.201292,17.120073,0.061546627,2.6955147,277.88962,1,2014,3
-116.68597,30.250153,17.090189,0.15328749,5.7280016,314.2927,1,2014,3
-118.22913,30.250324,16.291199,0.17876394,5.914271,313.21866,1,2014,3
-127.907364,30.250725,17.069616,0.06373397,2.7064738,281.7251,1,2014,3
-116.16581,30.25092,15.891189,1.4227971,5.3461947,315.75784,1,2014,3
-116.35573,30.251572,16.626528,0.32242176,5.5437894,315.29233,1,2014,3
-119.35994,30.253384,16.380062,0.1151467,6.0225244,311.36493,1,2014,3
-117.78595,30.25357,16.417591,0.17533141,5.902169,312.6655,1,2014,3
-117.58766,30.253881,16.606848,0.15743184,6.036133,312.78452,1,2014,3
-117.46498,30.253983,16.956812,0.14219116,6.1180553,311.9524,1,2014,3
-117.037544,30.254053,17.100227,0.14197697,6.119624,311.68796,1,2014,3
-118.45192,30.262173,16.21082,0.18261272,5.923082,312.7422,1,2014,3
-118.51659,30.26266,16.226536,0.17150137,5.920355,311.85052,1,2014,3
-116.914085,30.262978,17.122068,0.14007671,5.991402,313.44455,1,2014,3
-119.67862,30.270483,16.345016,0.12263669,6.0997133,311.47754,1,2014,3
-118.94433,30.270561,16.220442,0.14267752,5.9419274,311.7937,1,2014,3
-128.05833,30.29934,17.093054,0.063860774,2.4167747,280.00797,1,2014,3
-119.01254,30.311201,16.391932,0.112174354,5.96866,312.07996,1,2014,3
-120.42673,30.332438,15.988795,0.1264436,5.947386,310.08926,1,2014,3
-128.2628,30.381907,17.074926,0.06401657,2.2391293,279.25198,1,2014,3
-119.75615,30.424362,16.197838,0.13311481,6.025363,310.96228,1,2014,3
-128.52782,30.459013,17.076181,0.060175166,2.0987616,277.6668,1,2014,3
-118.58445,30.500298,16.247728,0.16365604,6.0434756,312.7201,1,2014,3
-118.29654,30.500595,16.264772,0.15712216,6.033117,313.724,1,2014,3
-116.929985,30.500692,17.0329,0.14317475,5.7789707,313.52762,1,2014,3
-116.49112,30.501167,16.43599,0.5679516,5.374309,315.6031,1,2014,3
-117.70787,30.501177,16.354492,0.17576116,5.9693384,313.77823,1,2014,3
-117.39572,30.501286,16.678797,0.15377009,6.020972,313.04825,1,2014,3
-119.52022,30.502077,16.30302,0.12199865,5.996207,312.2287,1,2014,3
-117.23208,30.502142,16.968393,0.14621109,6.0146656,312.844,1,2014,3
-116.57369,30.503674,16.93564,0.16267817,5.6075754,314.49426,1,2014,3
-119.14375,30.504425,16.203047,0.13742384,5.9943056,312.63376,1,2014,3
