"longitude","latitude","sst","chlc","wind_speed","wind_direction","phoebastria_immutabilis","nyear","nmonth"
-124.034775,28.618818,17.118124,0.06946693,3.7505467,261.56744,1,2014,2
-123.95455,28.622498,17.290308,0.06523443,3.8091075,262.9123,1,2014,2
-120.98596,28.626472,16.385807,0.12620494,4.5740356,282.2435,1,2014,2
-124.271614,28.628233,17.3239,0.06335807,3.6483696,259.7373,1,2014,2
-138.5385,28.62851,19.610725,0.060099598,2.2343903,130.46223,1,2014,2
-123.53449,28.635246,17.462088,0.06108355,3.9702015,264.21762,1,2014,2
-138.75269,28.64154,20.019293,0.061559808,2.4080074,126.727135,1,2014,2
-124.57519,28.698322,17.54356,0.053780954,3.7540646,257.85196,1,2014,2
-116.73596,28.700651,17.742502,0.12034152,5.649814,301.83337,1,2014,2
-126.52711,28.706821,17.72203,0.05020517,2.9757185,239.7297,1,2014,2
-124.89355,28.744886,17.617268,0.052304715,3.6865702,256.1899,1,2014,2
-123.038185,28.750072,17.619974,0.06544694,4.290944,271.20184,1,2014,2
-118.09552,28.750154,16.991842,0.14356965,5.4082623,297.89175,1,2014,2
-117.94119,28.75052,17.063198,0.13907191,5.3607554,298.52515,1,2014,2
-120.10441,28.75055,16.56715,0.120785944,4.704094,290.0143,1,2014,2
-119.16445,28.750555,17.090992,0.118204474,5.28214,297.38974,1,2014,2
-118.77788,28.75098,17.279287,0.11948244,5.345886,298.00314,1,2014,2
-122.79423,28.751045,17.51136,0.06610595,4.401375,271.4321,1,2014,2
-118.697525,28.751081,17.284048,0.124637865,5.3695436,298.4742,1,2014,2
-118.27643,28.751328,17.157177,0.1524628,5.2720017,300.5537,1,2014,2
-122.30924,28.751541,16.709265,0.081081085,4.522057,274.1849,1,2014,2
-119.285225,28.751682,16.855452,0.1128428,5.1132965,295.11166,1,2014,2
-126.62269,28.751938,17.499517,0.05003315,2.86681,242.80928,1,2014,2
-116.09545,28.75342,17.487564,0.1504237,5.952344,306.25385,1,2014,2
-119.923676,28.75352,16.524387,0.11575907,4.8900104,292.73703,1,2014,2
-117.109245,28.753845,17.297132,0.15388429,5.4058485,300.4548,1,2014,2
-121.90817,28.754576,16.654987,0.08560718,4.6311336,279.31995,1,2014,2
-121.689384,28.755262,16.621717,0.08516512,4.6204977,281.35858,1,2014,2
-124.975716,28.755829,17.464745,0.05306938,3.6102078,260.43332,1,2014,2
-115.97164,28.75765,17.259024,0.17015266,5.961158,308.73486,1,2014,2
-120.92167,28.757853,16.507063,0.13039139,4.509113,284.7759,1,2014,2
-119.51023,28.759266,16.590334,0.10736778,5.0080338,293.28873,1,2014,2
-117.2957,28.75954,17.066393,0.1511148,5.226825,299.7041,1,2014,2
-121.18617,28.760115,16.288944,0.12491869,4.5282335,283.668,1,2014,2
-120.41541,28.761593,16.623356,0.12636381,4.6200976,288.5526,1,2014,2
-116.631004,28.76177,17.731274,0.12332593,5.6302752,303.40784,1,2014,2
-121.28561,28.763678,16.378809,0.10353154,4.580491,282.6102,1,2014,2
-126.001724,28.763693,17.253176,0.053269893,2.982365,247.73482,1,2014,2
-125.05828,28.7707,17.402515,0.051297367,3.4439802,258.10278,1,2014,2
-138.89903,28.772486,19.668125,0.06055189,2.44804,127.19756,1,2014,2
-116.987656,28.786867,17.629261,0.12840816,5.533209,301.8517,1,2014,2
-125.98984,28.788137,17.397692,0.051742192,3.1512697,248.40117,1,2014,2
-122.52648,28.807615,17.156,0.07212649,4.533189,272.14917,1,2014,2
-116.28154,28.810328,17.630234,0.13034986,5.758055,304.24203,1,2014,2
-125.25803,28.813534,17.443693,0.049014885,3.2549808,255.40875,1,2014,2
-117.690865,28.81529,16.932968,0.14965723,5.100363,299.48013,1,2014,2
-120.707985,28.822344,16.616982,0.13232277,4.585281,285.43048,1,2014,2
-125.52323,28.86347,17.430943,0.052388325,3.2539976,251.73209,1,2014,2
-126.80064,28.867048,17.759607,0.04959687,2.836794,239.72902,1,2014,2
-139.03618,28.901468,20.051945,0.06618336,2.6683517,124.46429,1,2014,2
-126.31052,28.954767,17.272743,0.048096776,2.938605,244.39415,1,2014,2
