"longitude","latitude","sst","chlc","phoebastria_immutabilis","nyear","nmonth"
-121.06803,28.568932,17.048965,0.103711225,1,2014,1
-119.94544,28.571423,17.208893,0.12459799,1,2014,1
-120.19557,28.572905,17.082169,0.1288785,1,2014,1
-121.13171,28.575453,17.08345,0.10760651,1,2014,1
-119.93012,28.576235,17.07296,0.11807013,1,2014,1
-118.83577,28.577137,17.829533,0.10231033,1,2014,1
-125.6128,28.57924,17.985344,0.070979305,1,2014,1
-119.918335,28.579891,17.155487,0.12911685,1,2014,1
-119.996574,28.582495,16.99742,0.119577244,1,2014,1
-122.10887,28.583183,17.597324,0.087037265,1,2014,1
-121.0231,28.584707,16.964798,0.12780634,1,2014,1
-119.541115,28.584967,17.528887,0.11113914,1,2014,1
-125.64098,28.592102,18.043549,0.07201529,1,2014,1
-125.66305,28.601933,18.067173,0.07205872,1,2014,1
-120.96999,28.604443,16.907381,0.13544363,1,2014,1
-119.466095,28.608583,17.561775,0.109345764,1,2014,1
-121.17989,28.612528,17.063433,0.110452265,1,2014,1
-119.846664,28.61273,17.158878,0.12821074,1,2014,1
-120.95201,28.613792,16.889658,0.13454084,1,2014,1
-118.77939,28.617676,17.808653,0.10612418,1,2014,1
-119.60281,28.617844,17.424704,0.11595669,1,2014,1
-125.705605,28.618616,18.062796,0.069090426,1,2014,1
-119.88627,28.619967,17.122179,0.12495027,1,2014,1
-119.78473,28.625492,17.204464,0.12605572,1,2014,1
-119.7564,28.626137,17.217598,0.120535724,1,2014,1
-119.69776,28.62733,17.300547,0.11937908,1,2014,1
-119.575,28.628523,17.435333,0.121605046,1,2014,1
-119.64422,28.629057,17.379555,0.11918769,1,2014,1
-119.39313,28.62934,17.580969,0.105113804,1,2014,1
-120.2375,28.632933,16.91562,0.1319029,1,2014,1
-120.898346,28.636156,16.836212,0.14904165,1,2014,1
-120.90088,28.636831,16.876013,0.14344646,1,2014,1
-122.11387,28.642384,17.58397,0.090363994,1,2014,1
-119.328476,28.650942,17.51242,0.109247044,1,2014,1
-119.50489,28.65272,17.392357,0.10554814,1,2014,1
-119.75947,28.654457,17.201109,0.121485144,1,2014,1
-121.24899,28.656425,17.08726,0.108106464,1,2014,1
-125.763725,28.656492,18.037813,0.06320741,1,2014,1
-118.63902,28.660997,17.794025,0.118770316,1,2014,1
-118.72337,28.6615,17.804224,0.112179995,1,2014,1
-121.21152,28.662207,17.041927,0.11031152,1,2014,1
-122.12108,28.667677,17.60704,0.09273489,1,2014,1
-121.29465,28.668701,17.12894,0.10626172,1,2014,1
-120.82895,28.669512,16.763351,0.16085088,1,2014,1
-119.68514,28.670813,17.288498,0.12453285,1,2014,1
-119.442894,28.672817,17.420876,0.10458276,1,2014,1
-119.24232,28.6742,17.678461,0.10367478,1,2014,1
-125.78886,28.674524,18.049112,0.0629831,1,2014,1
-120.267365,28.684809,16.856493,0.1445709,1,2014,1
-120.58525,28.685577,16.792347,0.15797977,1,2014,1
-119.61557,28.686413,17.356676,0.11677588,1,2014,1
-125.791855,28.68777,17.99262,0.058979787,1,2014,1
-119.16219,28.693913,17.61602,0.114305824,1,2014,1
-120.63643,28.694412,16.785946,0.1631981,1,2014,1
-120.76418,28.698286,16.655243,0.14964025,1,2014,1
-121.344246,28.698717,17.142344,0.10866378,1,2014,1
-119.54152,28.705063,17.318684,0.11337735,1,2014,1
-119.38037,28.711103,17.379906,0.104623415,1,2014,1
-118.5863,28.71385,17.79266,0.124833114,1,2014,1
-122.14153,28.71458,17.653572,0.08592437,1,2014,1
-119.46328,28.717527,17.36468,0.10674203,1,2014,1
