"longitude","latitude","sst","chlc","phoebastria_immutabilis","nyear","nmonth"
-115.61468,28.152912,17.215244,0.23583773,1,2014,3
-117.48012,28.153313,18.059935,0.09178227,1,2014,3
-118.01369,28.155468,18.014277,0.08829191,1,2014,3
-118.111786,28.156828,17.960285,0.088912524,1,2014,3
-118.25917,28.1573,17.975706,0.08544648,1,2014,3
-119.19812,28.157583,17.942621,0.07243048,1,2014,3
-115.78241,28.162642,17.32535,0.21496014,1,2014,3
-117.50774,28.16268,18.031404,0.09258506,1,2014,3
-118.25412,28.162798,17.949842,0.0911302,1,2014,3
-115.74759,28.16389,17.289165,0.23694141,1,2014,3
-117.21999,28.16441,18.018623,0.10356391,1,2014,3
-119.07163,28.165121,17.92309,0.08013543,1,2014,3
-120.31858,28.166101,17.270023,0.086322285,1,2014,3
-117.237854,28.1663,18.031815,0.10001401,1,2014,3
-115.696976,28.166468,17.235533,0.23187864,1,2014,3
-116.030685,28.167437,17.80511,0.1333825,1,2014,3
-115.808334,28.168747,17.373154,0.18402657,1,2014,3
-115.95682,28.169525,17.724215,0.1375622,1,2014,3
-118.277214,28.169546,17.945679,0.09376608,1,2014,3
-119.15549,28.169949,17.86467,0.079931244,1,2014,3
-115.88685,28.170202,17.550375,0.14595754,1,2014,3
-118.05572,28.170403,17.93302,0.09030495,1,2014,3
-120.280014,28.170538,17.293997,0.085259736,1,2014,3
-116.018295,28.17171,17.774088,0.1369322,1,2014,3
-120.243256,28.172009,17.310505,0.08240288,1,2014,3
-119.02127,28.173449,17.966522,0.08110564,1,2014,3
-116.12913,28.17503,17.885283,0.12301378,1,2014,3
-120.34155,28.175962,17.225807,0.08789081,1,2014,3
-117.5343,28.177008,18.017595,0.09581647,1,2014,3
-119.10694,28.177778,17.88766,0.08184292,1,2014,3
-117.151566,28.178066,17.987904,0.11369657,1,2014,3
-120.20192,28.178148,17.334948,0.08104997,1,2014,3
-117.343735,28.181402,18.024399,0.097067356,1,2014,3
-115.91268,28.182423,17.64436,0.134573,1,2014,3
-118.974205,28.187185,17.984642,0.08453938,1,2014,3
-120.159966,28.18803,17.363222,0.08488323,1,2014,3
-118.09504,28.190565,17.922298,0.09368049,1,2014,3
-120.59569,28.191103,17.06373,0.07870685,1,2014,3
-115.872475,28.19216,17.452015,0.15177308,1,2014,3
-120.04294,28.195297,17.498995,0.08058262,1,2014,3
-120.07702,28.195372,17.437307,0.080913655,1,2014,3
-117.11381,28.196198,17.962908,0.12558205,1,2014,3
-119.254555,28.196518,17.867956,0.08174039,1,2014,3
-117.080536,28.197035,17.951433,0.12981632,1,2014,3
-118.92385,28.199148,17.99964,0.082160674,1,2014,3
